浮浅	-1	5	NEG
讥笑	-1	5	NEG
驳杂	-1	5	NEG
窃国	-1	5	NEG
蠢才	-1	5	NEG
谬误	-1	5	NEG
疲困	-1	5	NEG
出笼	-1	5	NEG
疲弱	-1	5	NEG
怨怪	-1	5	NEG
色狼	-1	5	NEG
蠢动	-1	5	NEG
恣意妄为	-1	5	NEG
翻车	-1	5	NEG
作嗓子	-1	5	NEG
幕后	-1	5	NEG
仇杀	-1	5	NEG
遭灾	-1	5	NEG
陋俗	-1	5	NEG
交恶	-1	5	NEG
逃兵	-1	5	NEG
乏味	-1	5	NEG
拐卖	-1	5	NEG
贬黜	-1	5	NEG
漂浮	-1	5	NEG
骄躁	-1	5	NEG
遭罪	-1	5	NEG
拖累	-1	5	NEG
冷风	-1	5	NEG
牢骚	-1	5	NEG
敌台	-1	5	NEG
傻气	-1	5	NEG
嘲哳	-1	5	NEG
重浊	-1	5	NEG
剿袭	-1	5	NEG
偏向	-1	5	NEG
虐政	-1	5	NEG
横行	-1	5	NEG
肆虐	-1	5	NEG
联合	-1	5	NEG
转嫁	-1	5	NEG
猥辞	-1	5	NEG
假充	-1	5	NEG
装样子	-1	5	NEG
偏私	-1	5	NEG
调唆	-1	5	NEG
事倍功半	-1	5	NEG
闹剧	-1	5	NEG
黄毒	-1	5	NEG
言不由衷	-1	5	NEG
慌张	-1	5	NEG
差误	-1	5	NEG
煽惑	-1	5	NEG
罪孽	-1	5	NEG
邪曲	-1	5	NEG
平淡无奇	-1	5	NEG
儿戏	-1	5	NEG
巧立名目	-1	5	NEG
违规	-1	5	NEG
好色	-1	5	NEG
走后门	-1	5	NEG
饥寒	-1	5	NEG
飞短流长	-1	5	NEG
奴颜婢膝	-1	5	NEG
绞杀	-1	5	NEG
嫌弃	-1	5	NEG
损人利己	-1	5	NEG
恶化	-1	5	NEG
私通	-1	5	NEG
幽寂	-1	5	NEG
烦闷	-1	5	NEG
拉扯	-1	5	NEG
罪有应得	-1	5	NEG
怪物	-1	5	NEG
劣绅	-1	5	NEG
不利	-1	5	NEG
贰臣	-1	5	NEG
退步	-1	5	NEG
饱食终日	-1	5	NEG
挑唆	-1	5	NEG
帮派	-1	5	NEG
矮小	-1	5	NEG
洗劫	-1	5	NEG
偷税	-1	5	NEG
套话	-1	5	NEG
乱窜	-1	5	NEG
侵占	-1	5	NEG
自夸	-1	5	NEG
等量齐观	-1	5	NEG
颠覆	-1	5	NEG
起哄	-1	5	NEG
阔气	-1	5	NEG
桎梏	-1	5	NEG
煞气	-1	5	NEG
匪祸	-1	5	NEG
臭骂	-1	5	NEG
粗疏	-1	5	NEG
煽动	-1	5	NEG
皮脸	-1	5	NEG
扯谎	-1	5	NEG
绊脚石	-1	5	NEG
雕饰	-1	5	NEG
？惶	-1	5	NEG
西崽	-1	5	NEG
无所不至	-1	5	NEG
扯后腿	-1	5	NEG
元恶	-1	5	NEG
中魔	-1	5	NEG
薄地	-1	5	NEG
差池	-1	5	NEG
黑金	-1	5	NEG
不幸	-1	5	NEG
狭小	-1	5	NEG
泄露	-1	5	NEG
黝黯	-1	5	NEG
血淋淋	-1	5	NEG
赔本	-1	5	NEG
辣手	-1	5	NEG
忧愁	-1	5	NEG
滋长	-1	5	NEG
过敏	-1	5	NEG
杀害	-1	5	NEG
失意	-1	5	NEG
受辱	-1	5	NEG
捧场	-1	5	NEG
缺点	-1	5	NEG
捞一把	-1	5	NEG
发痴	-1	5	NEG
斤斤	-1	5	NEG
感伤	-1	5	NEG
削弱	-1	5	NEG
笼络	-1	5	NEG
淫靡	-1	5	NEG
弊害	-1	5	NEG
饭囊	-1	5	NEG
祸胎	-1	5	NEG
反目	-1	5	NEG
仇恨	-1	5	NEG
含冤	-1	5	NEG
残毒	-1	5	NEG
胆小	-1	5	NEG
狞笑	-1	5	NEG
别嘴	-1	5	NEG
怠惰	-1	5	NEG
空手而归	-1	5	NEG
不韪	-1	5	NEG
惶然	-1	5	NEG
收罗	-1	5	NEG
压抑	-1	5	NEG
衰朽	-1	5	NEG
露骨	-1	5	NEG
以怨报德	-1	5	NEG
残货	-1	5	NEG
恶毒	-1	5	NEG
分肥	-1	5	NEG
虚浮	-1	5	NEG
鹑衣	-1	5	NEG
奸贼	-1	5	NEG
酸辛	-1	5	NEG
抠门儿	-1	5	NEG
杂念	-1	5	NEG
蛮缠	-1	5	NEG
霸持	-1	5	NEG
帮会	-1	5	NEG
失神	-1	5	NEG
邪魔	-1	5	NEG
空泛	-1	5	NEG
粗俗鲁莽	-1	5	NEG
挑战	-1	5	NEG
罗嗦	-1	5	NEG
阳奉阴违	-1	5	NEG
不对	-1	5	NEG
适得其反	-1	5	NEG
寄生	-1	5	NEG
同谋	-1	5	NEG
朽腐	-1	5	NEG
矫情	-1	5	NEG
受苦	-1	5	NEG
离乱	-1	5	NEG
妄言	-1	5	NEG
侏儒	-1	5	NEG
出尔反尔	-1	5	NEG
买好	-1	5	NEG
狼子野心	-1	5	NEG
傅粉施朱	-1	5	NEG
轻率	-1	5	NEG
指鹿为马	-1	5	NEG
鲁钝	-1	5	NEG
小鞋	-1	5	NEG
挑衅	-1	5	NEG
坐待	-1	5	NEG
留难	-1	5	NEG
危机	-1	5	NEG
遭受	-1	5	NEG
偏心	-1	5	NEG
丑类	-1	5	NEG
狐假虎威	-1	5	NEG
打家劫道	-1	5	NEG
惊慌	-1	5	NEG
无风起浪	-1	5	NEG
肠断	-1	5	NEG
噪嚷	-1	5	NEG
独吞	-1	5	NEG
甘居下游	-1	5	NEG
独断专行	-1	5	NEG
老狐狸	-1	5	NEG
倒帐	-1	5	NEG
声音	-1	5	NEG
嫌疑	-1	5	NEG
擅自	-1	5	NEG
为非作歹	-1	5	NEG
狡黠	-1	5	NEG
杀机	-1	5	NEG
混混儿	-1	5	NEG
控制	-1	5	NEG
招牌	-1	5	NEG
矜夸	-1	5	NEG
狂人	-1	5	NEG
妄断	-1	5	NEG
闲言杂语	-1	5	NEG
龟缩	-1	5	NEG
潜踪	-1	5	NEG
上台	-1	5	NEG
小肚鸡肠	-1	5	NEG
凋谢	-1	5	NEG
错讹	-1	5	NEG
迎合	-1	5	NEG
索寞	-1	5	NEG
颓废	-1	5	NEG
不当	-1	5	NEG
坑蒙	-1	5	NEG
残害	-1	5	NEG
搞鬼	-1	5	NEG
白丁	-1	5	NEG
阴郁	-1	5	NEG
病疫	-1	5	NEG
狎亵	-1	5	NEG
圆滑	-1	5	NEG
失检	-1	5	NEG
信口雌黄	-1	5	NEG
残兵	-1	5	NEG
露怯	-1	5	NEG
暴发	-1	5	NEG
服罪	-1	5	NEG
闹灾	-1	5	NEG
图谋	-1	5	NEG
阴云	-1	5	NEG
倾轧	-1	5	NEG
荒废	-1	5	NEG
抵赖	-1	5	NEG
昏庸	-1	5	NEG
伥鬼	-1	5	NEG
丘八	-1	5	NEG
色厉内荏	-1	5	NEG
垄断	-1	5	NEG
停滞	-1	5	NEG
勾连	-1	5	NEG
罪人	-1	5	NEG
困厄	-1	5	NEG
伪劣	-1	5	NEG
娇纵	-1	5	NEG
高慢	-1	5	NEG
刁悍	-1	5	NEG
凶暴	-1	5	NEG
欠缺	-1	5	NEG
拂逆	-1	5	NEG
窝心	-1	5	NEG
积习	-1	5	NEG
毁害	-1	5	NEG
佻薄	-1	5	NEG
苦差	-1	5	NEG
贼骨头	-1	5	NEG
乌合之众	-1	5	NEG
诋毁	-1	5	NEG
逃学	-1	5	NEG
女流	-1	5	NEG
侵扰	-1	5	NEG
想入非非	-1	5	NEG
亵渎	-1	5	NEG
亡命	-1	5	NEG
声讨	-1	5	NEG
白面儿	-1	5	NEG
聒耳	-1	5	NEG
马大哈	-1	5	NEG
出轨	-1	5	NEG
简单	-1	5	NEG
诟病	-1	5	NEG
没趣	-1	5	NEG
出风头	-1	5	NEG
针砭	-1	5	NEG
盗用	-1	5	NEG
丑八怪	-1	5	NEG
淫风	-1	5	NEG
薄命	-1	5	NEG
逼婚	-1	5	NEG
骗子	-1	5	NEG
二流子	-1	5	NEG
撒泼	-1	5	NEG
捞摸	-1	5	NEG
呆板	-1	5	NEG
媚骨	-1	5	NEG
耻笑	-1	5	NEG
隔心	-1	5	NEG
惨怛	-1	5	NEG
伪装	-1	5	NEG
首恶	-1	5	NEG
仿制	-1	5	NEG
狼狈	-1	5	NEG
厉鬼	-1	5	NEG
困难	-1	5	NEG
硕大	-1	5	NEG
蒙骗	-1	5	NEG
变天	-1	5	NEG
谲诈	-1	5	NEG
漏网	-1	5	NEG
负债	-1	5	NEG
浊重	-1	5	NEG
虚妄	-1	5	NEG
逃走	-1	5	NEG
标榜	-1	5	NEG
俗套	-1	5	NEG
黑心	-1	5	NEG
不学无术	-1	5	NEG
上当	-1	5	NEG
谬种	-1	5	NEG
媚外	-1	5	NEG
懦夫	-1	5	NEG
色魔	-1	5	NEG
急躁	-1	5	NEG
繁言	-1	5	NEG
冷嘲热讽	-1	5	NEG
错过	-1	5	NEG
文恬武嬉	-1	5	NEG
谎报	-1	5	NEG
谴谪	-1	5	NEG
栽诬	-1	5	NEG
作乐	-1	5	NEG
教条	-1	5	NEG
差迟	-1	5	NEG
冤孽	-1	5	NEG
劣势	-1	5	NEG
哀嚎	-1	5	NEG
苛待	-1	5	NEG
凄惨	-1	5	NEG
恬不知耻	-1	5	NEG
手段	-1	5	NEG
窘迫	-1	5	NEG
鄙俚	-1	5	NEG
喧扰	-1	5	NEG
险恶	-1	5	NEG
罪行	-1	5	NEG
海损	-1	5	NEG
不逊	-1	5	NEG
吝啬	-1	5	NEG
犯讳	-1	5	NEG
稂莠	-1	5	NEG
奢靡	-1	5	NEG
偏废	-1	5	NEG
做作	-1	5	NEG
串通	-1	5	NEG
绝望	-1	5	NEG
走过场	-1	5	NEG
扒窃	-1	5	NEG
嗒然	-1	5	NEG
蟊贼	-1	5	NEG
胆敢	-1	5	NEG
放任自我	-1	5	NEG
亦步亦趋	-1	5	NEG
共犯	-1	5	NEG
虚诈	-1	5	NEG
仗恃	-1	5	NEG
专制	-1	5	NEG
本末倒置	-1	5	NEG
受贿	-1	5	NEG
厕足	-1	5	NEG
篡夺	-1	5	NEG
张狂	-1	5	NEG
僵局	-1	5	NEG
没精打采	-1	5	NEG
贪污	-1	5	NEG
揩油	-1	5	NEG
安心	-1	5	NEG
国故	-1	5	NEG
蹂躏	-1	5	NEG
因袭	-1	5	NEG
藏掖	-1	5	NEG
鸠集	-1	5	NEG
麻痹	-1	5	NEG
滔天	-1	5	NEG
隐君子	-1	5	NEG
不自量力	-1	5	NEG
坏帐	-1	5	NEG
愚懦	-1	5	NEG
老气横秋	-1	5	NEG
取闹	-1	5	NEG
逛荡	-1	5	NEG
罪咎	-1	5	NEG
积郁	-1	5	NEG
败北	-1	5	NEG
胆大妄为	-1	5	NEG
暮气沉沉	-1	5	NEG
鄙弃	-1	5	NEG
废话	-1	5	NEG
败家	-1	5	NEG
臭名	-1	5	NEG
老顽固	-1	5	NEG
失算	-1	5	NEG
不测	-1	5	NEG
怨艾	-1	5	NEG
蜻蜓点水	-1	5	NEG
恶果	-1	5	NEG
玷污	-1	5	NEG
穷匮	-1	5	NEG
毒素	-1	5	NEG
积弊	-1	5	NEG
结伙	-1	5	NEG
怕事	-1	5	NEG
刺儿话	-1	5	NEG
谗害	-1	5	NEG
多此一举	-1	5	NEG
国耻	-1	5	NEG
低下	-1	5	NEG
败	-1	5	NEG
懈怠	-1	5	NEG
变本加厉	-1	5	NEG
捏弄	-1	5	NEG
连累	-1	5	NEG
懦弱	-1	5	NEG
延误	-1	5	NEG
变乱	-1	5	NEG
差劲	-1	5	NEG
胡乱	-1	5	NEG
内难	-1	5	NEG
蚕食鲸吞	-1	5	NEG
捣乱	-1	5	NEG
背道而驰	-1	5	NEG
凌虐	-1	5	NEG
勾搭	-1	5	NEG
倭寇	-1	5	NEG
海匪	-1	5	NEG
熬刑	-1	5	NEG
见异思迁	-1	5	NEG
同伙	-1	5	NEG
流离	-1	5	NEG
束缚	-1	5	NEG
牵制	-1	5	NEG
荒疏	-1	5	NEG
遭瘟	-1	5	NEG
刺儿头	-1	5	NEG
失态	-1	5	NEG
鬼魅	-1	5	NEG
平常	-1	5	NEG
贬损	-1	5	NEG
孤苦	-1	5	NEG
郁愤	-1	5	NEG
糟心	-1	5	NEG
怕苦怕累	-1	5	NEG
苦痛	-1	5	NEG
耍奸	-1	5	NEG
薄弱	-1	5	NEG
重负	-1	5	NEG
馋鬼	-1	5	NEG
权势	-1	5	NEG
嗔怪	-1	5	NEG
迁怒	-1	5	NEG
口腹蜜剑	-1	5	NEG
点卯	-1	5	NEG
厌世	-1	5	NEG
卖国贼	-1	5	NEG
扯淡	-1	5	NEG
负约	-1	5	NEG
呵斥	-1	5	NEG
一味	-1	5	NEG
横财	-1	5	NEG
绷脸	-1	5	NEG
贬低	-1	5	NEG
低档	-1	5	NEG
豪强	-1	5	NEG
越境	-1	5	NEG
愚昧	-1	5	NEG
虐待	-1	5	NEG
屈枉	-1	5	NEG
没落	-1	5	NEG
耍赖	-1	5	NEG
尘嚣	-1	5	NEG
钻牛角	-1	5	NEG
吵嚷	-1	5	NEG
纵欲	-1	5	NEG
浮名	-1	5	NEG
细弱	-1	5	NEG
迂儒	-1	5	NEG
疑虑	-1	5	NEG
当道	-1	5	NEG
气焰	-1	5	NEG
淡漠	-1	5	NEG
称霸	-1	5	NEG
畜生	-1	5	NEG
白事	-1	5	NEG
闹鬼	-1	5	NEG
虚谎	-1	5	NEG
阴黑	-1	5	NEG
盗劫	-1	5	NEG
断路	-1	5	NEG
扎手	-1	5	NEG
屈节	-1	5	NEG
溜须拍马	-1	5	NEG
蠢蠢欲动	-1	5	NEG
庸俗	-1	5	NEG
陷井	-1	5	NEG
染缸	-1	5	NEG
危言耸听	-1	5	NEG
酷刑	-1	5	NEG
拖后腿	-1	5	NEG
贪心	-1	5	NEG
相提并论	-1	5	NEG
失策	-1	5	NEG
吹求	-1	5	NEG
凋敝	-1	5	NEG
枷锁	-1	5	NEG
迂腐	-1	5	NEG
丧志	-1	5	NEG
居心剖测	-1	5	NEG
横死	-1	5	NEG
挤轧	-1	5	NEG
痴想	-1	5	NEG
褒贬	-1	5	NEG
自视	-1	5	NEG
威势	-1	5	NEG
蓬乱	-1	5	NEG
事态	-1	5	NEG
亏待	-1	5	NEG
敲竹杠	-1	5	NEG
讹脱	-1	5	NEG
息息相关	-1	5	NEG
黑道	-1	5	NEG
失信	-1	5	NEG
遭殃	-1	5	NEG
夙仇	-1	5	NEG
悲切	-1	5	NEG
昧心	-1	5	NEG
惊恐	-1	5	NEG
窃取	-1	5	NEG
勾联	-1	5	NEG
煞费苦心	-1	5	NEG
嘻嘻哈哈	-1	5	NEG
吹捧	-1	5	NEG
妄称	-1	5	NEG
倒赔	-1	5	NEG
迂远	-1	5	NEG
蜚语	-1	5	NEG
病句	-1	5	NEG
逞能	-1	5	NEG
苦头	-1	5	NEG
饥色	-1	5	NEG
苛杂	-1	5	NEG
过时	-1	5	NEG
爱小	-1	5	NEG
惨苦	-1	5	NEG
臣服	-1	5	NEG
钻牛角尖儿	-1	5	NEG
糟糕	-1	5	NEG
横蛮无礼	-1	5	NEG
潦草	-1	5	NEG
信口开河	-1	5	NEG
粗率	-1	5	NEG
嗟悔	-1	5	NEG
孤独	-1	5	NEG
腻烦	-1	5	NEG
妒恨	-1	5	NEG
朝三暮四	-1	5	NEG
无理取闹	-1	5	NEG
鼠窜	-1	5	NEG
呆帐	-1	5	NEG
剿说	-1	5	NEG
火拼	-1	5	NEG
仇隙	-1	5	NEG
死气沉沉	-1	5	NEG
答非所问	-1	5	NEG
低三下四	-1	5	NEG
离奇	-1	5	NEG
唾骂	-1	5	NEG
塞责	-1	5	NEG
苟且偷安	-1	5	NEG
昏庸无能	-1	5	NEG
颠倒是非	-1	5	NEG
刺目	-1	5	NEG
握风揖缝	-1	5	NEG
憷场	-1	5	NEG
忧伤	-1	5	NEG
误解	-1	5	NEG
贫瘠	-1	5	NEG
虚言	-1	5	NEG
暴行	-1	5	NEG
秽行	-1	5	NEG
躁急	-1	5	NEG
藏奸	-1	5	NEG
呱嗒	-1	5	NEG
飞扬跋扈	-1	5	NEG
妖孽	-1	5	NEG
狼奔豸突	-1	5	NEG
存心	-1	5	NEG
飞灾	-1	5	NEG
不可靠	-1	5	NEG
恶少	-1	5	NEG
柔弱	-1	5	NEG
自负	-1	5	NEG
仿造	-1	5	NEG
怨懑	-1	5	NEG
逃避	-1	5	NEG
蔫儿坏	-1	5	NEG
荼毒	-1	5	NEG
挑三拣四	-1	5	NEG
背货	-1	5	NEG
混淆是非	-1	5	NEG
发憷	-1	5	NEG
狂暴	-1	5	NEG
低潮	-1	5	NEG
错处	-1	5	NEG
独夫	-1	5	NEG
忧闷	-1	5	NEG
千部一腔	-1	5	NEG
低微	-1	5	NEG
降格	-1	5	NEG
不齿	-1	5	NEG
食言	-1	5	NEG
抠搜	-1	5	NEG
外祸	-1	5	NEG
气息奄奄	-1	5	NEG
玩弄	-1	5	NEG
显示	-1	5	NEG
打蔫儿	-1	5	NEG
裹挟	-1	5	NEG
呵责	-1	5	NEG
拉山头儿	-1	5	NEG
讹舛	-1	5	NEG
死党	-1	5	NEG
恣睢	-1	5	NEG
斗嘴	-1	5	NEG
刚愎	-1	5	NEG
恼怒	-1	5	NEG
哀号	-1	5	NEG
蔑视	-1	5	NEG
一言堂	-1	5	NEG
炎热	-1	5	NEG
畏罪	-1	5	NEG
负隅	-1	5	NEG
贼巢	-1	5	NEG
竭蹶	-1	5	NEG
责怪	-1	5	NEG
难听	-1	5	NEG
白党	-1	5	NEG
垃圾	-1	5	NEG
令人发指	-1	5	NEG
落网	-1	5	NEG
祸端	-1	5	NEG
收买	-1	5	NEG
毁谤	-1	5	NEG
瑕疵	-1	5	NEG
溃乱	-1	5	NEG
各奔前程	-1	5	NEG
违宪	-1	5	NEG
搅扰	-1	5	NEG
折本	-1	5	NEG
淫乐	-1	5	NEG
迁就	-1	5	NEG
悲戚	-1	5	NEG
贬谪	-1	5	NEG
坏水	-1	5	NEG
亲信	-1	5	NEG
诽谤	-1	5	NEG
冰冷	-1	5	NEG
闲言碎语	-1	5	NEG
丢失	-1	5	NEG
抵罪	-1	5	NEG
糟朽	-1	5	NEG
千人一面	-1	5	NEG
鸨母	-1	5	NEG
吵嘴	-1	5	NEG
灰暗	-1	5	NEG
倒运	-1	5	NEG
光亮	-1	5	NEG
教唆	-1	5	NEG
横征暴敛	-1	5	NEG
事情	-1	5	NEG
目无法纪	-1	5	NEG
坍台	-1	5	NEG
乱说	-1	5	NEG
忧愤	-1	5	NEG
目空一切	-1	5	NEG
刽子手	-1	5	NEG
草野	-1	5	NEG
惯纵	-1	5	NEG
娇养	-1	5	NEG
浮荡	-1	5	NEG
日薄西山	-1	5	NEG
旷工	-1	5	NEG
淡薄	-1	5	NEG
面目可憎	-1	5	NEG
捣蛋	-1	5	NEG
入寇	-1	5	NEG
吸毒	-1	5	NEG
纤弱	-1	5	NEG
拆散	-1	5	NEG
多疑	-1	5	NEG
邪僻	-1	5	NEG
纷乱	-1	5	NEG
任性	-1	5	NEG
讹误	-1	5	NEG
猥亵	-1	5	NEG
血口	-1	5	NEG
缠扰	-1	5	NEG
贼窝	-1	5	NEG
无行	-1	5	NEG
嫉恨	-1	5	NEG
诮呵	-1	5	NEG
轻敌	-1	5	NEG
坏处	-1	5	NEG
禁闭	-1	5	NEG
低劣	-1	5	NEG
求饶	-1	5	NEG
非笑	-1	5	NEG
蹦达	-1	5	NEG
粗鲁	-1	5	NEG
势均力敌	-1	5	NEG
空论	-1	5	NEG
现丑	-1	5	NEG
破烂	-1	5	NEG
暧昧	-1	5	NEG
费解	-1	5	NEG
痼疾	-1	5	NEG
着魔	-1	5	NEG
毁损	-1	5	NEG
逆耳	-1	5	NEG
文痞	-1	5	NEG
放纵	-1	5	NEG
公敌	-1	5	NEG
罪名	-1	5	NEG
肉欲	-1	5	NEG
酷吏	-1	5	NEG
伏诛	-1	5	NEG
绊脚索	-1	5	NEG
流毒	-1	5	NEG
疑忌	-1	5	NEG
贪小	-1	5	NEG
狡赖	-1	5	NEG
埋汰	-1	5	NEG
笨拙	-1	5	NEG
压制	-1	5	NEG
挖苦	-1	5	NEG
旁骛	-1	5	NEG
蒙蔽	-1	5	NEG
悲泣	-1	5	NEG
味同嚼蜡	-1	5	NEG
暗娼	-1	5	NEG
里通外国	-1	5	NEG
尖酸	-1	5	NEG
流气	-1	5	NEG
剌戾	-1	5	NEG
吵子	-1	5	NEG
开后门	-1	5	NEG
迂阔	-1	5	NEG
坠毁	-1	5	NEG
挤对	-1	5	NEG
依赖	-1	5	NEG
不配	-1	5	NEG
卑微	-1	5	NEG
阴霾	-1	5	NEG
生造	-1	5	NEG
沉冤	-1	5	NEG
叛卖	-1	5	NEG
恶神	-1	5	NEG
暴政	-1	5	NEG
难处	-1	5	NEG
指手画脚	-1	5	NEG
窘况	-1	5	NEG
耗竭	-1	5	NEG
阴湿	-1	5	NEG
杀气	-1	5	NEG
苟延残喘	-1	5	NEG
奸邪	-1	5	NEG
风头	-1	5	NEG
坎坷	-1	5	NEG
鄙夷	-1	5	NEG
勾引	-1	5	NEG
贩黄	-1	5	NEG
哀鸿	-1	5	NEG
训斥	-1	5	NEG
垂涎	-1	5	NEG
从犯	-1	5	NEG
郁悒	-1	5	NEG
垂头丧气	-1	5	NEG
豪绅	-1	5	NEG
咎由自取	-1	5	NEG
冒渎	-1	5	NEG
言行不一	-1	5	NEG
奴性	-1	5	NEG
樊笼	-1	5	NEG
颓丧	-1	5	NEG
法术	-1	5	NEG
暴乱	-1	5	NEG
繁琐	-1	5	NEG
变态	-1	5	NEG
粗劣	-1	5	NEG
窃夺	-1	5	NEG
案犯	-1	5	NEG
反咬	-1	5	NEG
牟利	-1	5	NEG
受骗	-1	5	NEG
离心离德	-1	5	NEG
昏聩	-1	5	NEG
衰颓	-1	5	NEG
德薄望轻	-1	5	NEG
奸徒	-1	5	NEG
粗莽	-1	5	NEG
贰心	-1	5	NEG
恣肆	-1	5	NEG
吃瘪	-1	5	NEG
逊色	-1	5	NEG
过度	-1	5	NEG
蛇蝎心肠	-1	5	NEG
看风使船	-1	5	NEG
徒劳	-1	5	NEG
战祸	-1	5	NEG
取巧	-1	5	NEG
庸医	-1	5	NEG
软弱	-1	5	NEG
熟视无睹	-1	5	NEG
飞贼	-1	5	NEG
傻瓜	-1	5	NEG
漏税	-1	5	NEG
虚情假意	-1	5	NEG
生搬硬套	-1	5	NEG
冻馁	-1	5	NEG
抢掠	-1	5	NEG
苍凉	-1	5	NEG
牛刀小试	-1	5	NEG
懒汉	-1	5	NEG
漏卮	-1	5	NEG
中饱	-1	5	NEG
脏话	-1	5	NEG
隐忧	-1	5	NEG
阴狠	-1	5	NEG
疾苦	-1	5	NEG
蛇头	-1	5	NEG
时弊	-1	5	NEG
嘴敞	-1	5	NEG
语无伦次	-1	5	NEG
干涉	-1	5	NEG
毕露	-1	5	NEG
假话	-1	5	NEG
损公肥私	-1	5	NEG
亏折	-1	5	NEG
背时	-1	5	NEG
草率	-1	5	NEG
遗弃	-1	5	NEG
啰嗦	-1	5	NEG
嚣杂	-1	5	NEG
同日而语	-1	5	NEG
黑店	-1	5	NEG
措大	-1	5	NEG
疏懒	-1	5	NEG
怨恨	-1	5	NEG
黑幕	-1	5	NEG
政客	-1	5	NEG
攀高枝儿	-1	5	NEG
恣意	-1	5	NEG
诘难	-1	5	NEG
窟宅	-1	5	NEG
重现	-1	5	NEG
奸臣	-1	5	NEG
窝囊	-1	5	NEG
炮制	-1	5	NEG
惨毒	-1	5	NEG
陷阱	-1	5	NEG
过错	-1	5	NEG
残匪	-1	5	NEG
迷雾	-1	5	NEG
浩劫	-1	5	NEG
索要	-1	5	NEG
诟骂	-1	5	NEG
畏首畏尾	-1	5	NEG
厌烦	-1	5	NEG
庇护	-1	5	NEG
虚构	-1	5	NEG
沉沦	-1	5	NEG
落伍	-1	5	NEG
奴才	-1	5	NEG
荒谬	-1	5	NEG
仰赖	-1	5	NEG
坏话	-1	5	NEG
轻贱	-1	5	NEG
坐视不救	-1	5	NEG
谗佞	-1	5	NEG
苟活	-1	5	NEG
暴民	-1	5	NEG
宰	-1	5	NEG
涂炭	-1	5	NEG
厄境	-1	5	NEG
搜刮	-1	5	NEG
辱没	-1	5	NEG
媚态	-1	5	NEG
迷惑	-1	5	NEG
空想	-1	5	NEG
颓放	-1	5	NEG
无为	-1	5	NEG
迟钝	-1	5	NEG
逆流	-1	5	NEG
动怒	-1	5	NEG
愚氓	-1	5	NEG
发烧	-1	5	NEG
拍马	-1	5	NEG
揭露	-1	5	NEG
发贱	-1	5	NEG
诡诞	-1	5	NEG
罪恶滔天	-1	5	NEG
巧言令色	-1	5	NEG
专断	-1	5	NEG
死板	-1	5	NEG
蜕化	-1	5	NEG
固执己见	-1	5	NEG
损己为人	-1	5	NEG
盗窃	-1	5	NEG
十恶不赦	-1	5	NEG
遭报	-1	5	NEG
受穷	-1	5	NEG
攻击	-1	5	NEG
曲意逢迎	-1	5	NEG
吹牛	-1	5	NEG
失事	-1	5	NEG
淫乱	-1	5	NEG
泥古	-1	5	NEG
豪横	-1	5	NEG
毁容	-1	5	NEG
诈骗	-1	5	NEG
套近乎	-1	5	NEG
倨傲	-1	5	NEG
低沉	-1	5	NEG
贪生	-1	5	NEG
鲁莽	-1	5	NEG
冒失	-1	5	NEG
乱臣	-1	5	NEG
怪癖	-1	5	NEG
消极	-1	5	NEG
抵触	-1	5	NEG
责骂	-1	5	NEG
奢华	-1	5	NEG
挫损	-1	5	NEG
偾事	-1	5	NEG
胡闹	-1	5	NEG
猥劣	-1	5	NEG
诅咒	-1	5	NEG
背叛	-1	5	NEG
忧患	-1	5	NEG
埋没	-1	5	NEG
贫弱	-1	5	NEG
愁城	-1	5	NEG
粗糙	-1	5	NEG
扰攘	-1	5	NEG
翻天	-1	5	NEG
二心	-1	5	NEG
屠戮	-1	5	NEG
胆小鬼	-1	5	NEG
蛊惑	-1	5	NEG
党魁	-1	5	NEG
祸根	-1	5	NEG
虚诳	-1	5	NEG
丧胆	-1	5	NEG
压榨	-1	5	NEG
偏枯	-1	5	NEG
冗长	-1	5	NEG
仓皇	-1	5	NEG
惶遽	-1	5	NEG
明哲保身	-1	5	NEG
轻浮	-1	5	NEG
栽赃	-1	5	NEG
罪恶	-1	5	NEG
不仁	-1	5	NEG
草草	-1	5	NEG
邪门	-1	5	NEG
私图	-1	5	NEG
酗酒	-1	5	NEG
恶魔	-1	5	NEG
失和	-1	5	NEG
忙乱	-1	5	NEG
微瑕	-1	5	NEG
旷费	-1	5	NEG
指鸡骂狗	-1	5	NEG
生番	-1	5	NEG
任情	-1	5	NEG
万马齐喑	-1	5	NEG
装模作样	-1	5	NEG
烦嚣	-1	5	NEG
暴君	-1	5	NEG
孬种	-1	5	NEG
居心	-1	5	NEG
空话	-1	5	NEG
发横	-1	5	NEG
抽风	-1	5	NEG
裹胁	-1	5	NEG
理屈词穷	-1	5	NEG
鬼子	-1	5	NEG
搪塞	-1	5	NEG
陵轹	-1	5	NEG
毒草	-1	5	NEG
溷浊	-1	5	NEG
叵测	-1	5	NEG
助长	-1	5	NEG
寡廉鲜耻	-1	5	NEG
丑角	-1	5	NEG
诱使	-1	5	NEG
惨痛	-1	5	NEG
疙瘩	-1	5	NEG
靠不住	-1	5	NEG
反诬	-1	5	NEG
萧索	-1	5	NEG
惨笑	-1	5	NEG
乖舛	-1	5	NEG
狡猾	-1	5	NEG
偷闲	-1	5	NEG
恼人	-1	5	NEG
暗淡	-1	5	NEG
内乱	-1	5	NEG
搬弄	-1	5	NEG
流氓	-1	5	NEG
